Date	Open	High	Low	Close
Feb 04, 2017	39.04	39.55	38.52	39.34
Feb 03, 2017	39.25	39.31	38.01	39.02
Feb 02, 2017	39.91	40.04	38.64	39.24
Feb 01, 2017	39.57	40.29	39.44	39.89
Jan 31, 2017	39.80	40.45	38.94	39.52
Jan 30, 2017	38.65	40.31	38.52	39.98
Jan 29, 2017	38.26	41.53	38.24	38.67
Jan 28, 2017	38.23	38.98	38.09	38.20
Jan 27, 2017	38.71	40.16	37.90	38.22
Jan 26, 2017	40.09	41.55	37.64	38.52
Jan 25, 2017	41.41	42.08	39.69	40.15
Jan 24, 2017	42.67	43.42	41.41	41.41
Jan 23, 2017	43.34	43.61	42.79	42.85
Jan 22, 2017	43.50	44.49	42.79	43.31
Jan 21, 2017	43.60	44.42	43.39	43.51
Jan 20, 2017	44.22	44.22	43.12	43.65
Jan 19, 2017	43.89	44.35	42.99	44.25
Jan 18, 2017	44.74	44.98	41.95	43.92
Jan 17, 2017	43.58	45.25	43.40	44.68
Jan 16, 2017	45.10	45.23	43.30	43.46
Jan 15, 2017	43.63	45.41	43.02	45.15
Jan 14, 2017	43.21	44.04	42.90	43.64
Jan 13, 2017	42.66	44.47	42.28	43.21
Jan 12, 2017	40.07	45.42	39.44	42.81
Jan 11, 2017	45.63	46.04	39.76	40.05
Jan 10, 2017	46.22	46.37	45.03	45.66
Jan 09, 2017	46.12	46.47	45.59	46.10
Jan 08, 2017	47.39	48.17	45.62	46.11
Jan 07, 2017	47.71	47.87	44.01	47.38
Jan 06, 2017	49.79	52.24	45.74	47.46
Jan 05, 2017	57.22	59.77	47.70	49.84
Jan 04, 2017	49.80	57.25	49.72	57.03
Jan 03, 2017	50.09	51.71	48.61	50.04
Jan 02, 2017	48.36	50.26	48.14	49.79
Jan 01, 2017	48.05	49.06	47.97	48.47
Dec 31, 2016	50.48	50.48	48.01	48.10
Dec 30, 2016	50.52	52.24	49.97	50.38
Dec 29, 2016	48.43	52.93	48.43	50.99
Dec 28, 2016	44.02	54.11	43.72	48.49
Dec 27, 2016	43.50	48.31	42.16	44.38
Dec 26, 2016	45.89	46.91	42.67	43.59
Dec 25, 2016	48.52	50.01	44.06	45.85
Dec 24, 2016	51.99	54.89	47.51	48.24
Dec 23, 2016	48.02	63.97	45.97	52.05
Dec 22, 2016	36.29	48.57	36.28	47.76
Dec 21, 2016	36.17	39.32	35.77	36.29
Dec 20, 2016	34.55	40.06	34.24	36.02
Dec 19, 2016	36.55	37.48	33.91	34.47
Dec 18, 2016	35.82	40.63	35.14	36.44
Dec 17, 2016	40.22	40.22	35.80	35.84
Dec 16, 2016	40.48	42.30	40.06	40.22
Dec 15, 2016	44.41	44.41	40.08	40.31
Dec 14, 2016	46.82	47.24	43.13	44.33
Dec 13, 2016	50.02	50.02	46.55	46.78
Dec 12, 2016	48.48	50.12	48.33	49.92
Dec 11, 2016	49.60	50.56	48.34	48.48
Dec 10, 2016	50.35	50.54	48.11	49.78
Dec 09, 2016	53.38	53.44	49.70	50.37
Dec 08, 2016	54.00	57.45	53.28	53.30
Dec 07, 2016	48.74	61.18	47.71	54.61
Dec 06, 2016	50.97	53.08	47.48	48.74
Dec 05, 2016	58.39	58.59	50.81	50.93
Dec 04, 2016	59.46	62.11	58.35	58.39
Dec 03, 2016	59.85	60.85	58.66	59.53
Dec 02, 2016	63.63	64.50	60.32	60.32
Dec 01, 2016	68.46	68.46	62.49	63.03
Nov 30, 2016	68.76	72.94	66.71	68.69
Nov 29, 2016	71.84	77.66	67.96	68.72
Nov 28, 2016	69.26	75.52	66.21	70.96
Nov 27, 2016	77.33	80.42	66.66	69.83
Nov 26, 2016	91.13	92.36	76.02	77.30
Nov 25, 2016	96.64	106.89	88.17	91.33
Nov 24, 2016	78.43	102.42	69.08	97.19
Nov 23, 2016	57.54	87.68	57.40	77.56
Nov 22, 2016	54.01	72.02	53.39	57.90
Nov 21, 2016	59.96	60.23	53.94	54.02
Nov 20, 2016	65.29	67.63	60.27	60.27
Nov 19, 2016	71.12	72.00	64.63	65.70
Nov 18, 2016	87.33	88.84	70.47	70.64
Nov 17, 2016	97.48	100.42	85.39	87.64
Nov 16, 2016	109.71	115.62	96.92	96.95
Nov 15, 2016	105.16	131.22	97.43	109.34
Nov 14, 2016	117.55	117.82	97.18	105.06
Nov 13, 2016	143.17	146.23	117.26	117.26
Nov 12, 2016	183.02	189.54	144.11	144.11
Nov 11, 2016	224.67	226.17	183.24	183.36
Nov 10, 2016	254.94	257.49	224.83	226.17
Nov 09, 2016	331.69	374.12	222.51	255.58
Nov 08, 2016	233.78	308.64	178.98	308.64
Nov 07, 2016	319.23	345.94	236.00	236.00
Nov 06, 2016	504.27	507.50	320.54	321.79
Nov 05, 2016	599.52	634.00	501.69	504.57
Nov 04, 2016	887.66	889.80	601.84	603.98
Nov 03, 2016	940.66	1067.59	863.81	887.26
Nov 02, 2016	1326.29	1409.07	872.41	942.78
Nov 01, 2016	1599.72	2027.05	1189.33	1333.74
Oct 31, 2016	570.91	2217.64	472.73	1624.58
Oct 30, 2016	2014.38	2028.46	504.54	574.82
Oct 29, 2016	4293.37	5941.80	2006.47	2044.47
